/BL (modelFiles=gpdk045.scs:ss) X,/BL (modelFiles=gpdk045.scs:ss) Y,/BLB (modelFiles=gpdk045.scs:ss) X,/BLB (modelFiles=gpdk045.scs:ss) Y,/Q (modelFiles=gpdk045.scs:ss) X,/Q (modelFiles=gpdk045.scs:ss) Y,/QB (modelFiles=gpdk045.scs:ss) X,/QB (modelFiles=gpdk045.scs:ss) Y,/VDD (modelFiles=gpdk045.scs:ss) X,/VDD (modelFiles=gpdk045.scs:ss) Y,/WL (modelFiles=gpdk045.scs:ss) X,/WL (modelFiles=gpdk045.scs:ss) Y,/V0/PLUS (modelFiles=gpdk045.scs:ss) X,/V0/PLUS (modelFiles=gpdk045.scs:ss) Y
3.036686058601e-09,1,3.036686058601e-09,0,3.036686058601e-09,0.736458167537194,3.036686058601e-09,0.03109996321342192,3.036686058601e-09,1,3.036686058601e-09,1,3.036686058601e-09,-1.082479593921078e-05
3.039976831938e-09,1,3.039976831938e-09,0,3.039976831938e-09,0.8242567480996501,3.039976831938e-09,0.02195286346844738,3.039976831938e-09,1,3.039976831938e-09,1,3.039976831938e-09,-8.881294000012917e-06
3.043589212824e-09,1,3.043589212824e-09,0,3.043589212824e-09,0.8942374725747695,3.043589212824e-09,0.01382360793727659,3.043589212824e-09,1,3.043589212824e-09,1,3.043589212824e-09,-6.050474441506611e-06
3.047967172686e-09,1,3.047967172686e-09,0,3.047967172686e-09,0.9445957342714097,3.047967172686e-09,0.007161487638150599,3.047967172686e-09,1,3.047967172686e-09,1,3.047967172686e-09,-3.269820128329499e-06
3.052029326045e-09,1,3.052029326045e-09,0,3.052029326045e-09,0.9698087449109427,3.052029326045e-09,0.00379475131364502,3.052029326045e-09,1,3.052029326045e-09,1,3.052029326045e-09,-1.907088459596255e-06
3.056370626129e-09,1,3.056370626129e-09,0,3.056370626129e-09,0.984402825954995,3.056370626129e-09,0.001932536880638562,3.056370626129e-09,1,3.056370626129e-09,1,3.056370626129e-09,-9.222922907756616e-07
3.061121416124e-09,1,3.061121416124e-09,0,3.061121416124e-09,0.9925262141917476,3.061121416124e-09,0.0009215225978370042,3.061121416124e-09,1,3.061121416124e-09,1,3.061121416124e-09,-5.222461399299251e-07
3.067000278362e-09,1,3.067000278362e-09,0,3.067000278362e-09,0.9970792353520525,3.067000278362e-09,0.0003595364603375094,3.067000278362e-09,1,3.067000278362e-09,1,3.067000278362e-09,-1.34158852320406e-07
3.074283140497e-09,1,3.074283140497e-09,0,3.074283140497e-09,0.9991387132176623,3.074283140497e-09,0.0001059719778964732,3.074283140497e-09,1,3.074283140497e-09,1,3.074283140497e-09,-1.054987765915278e-07
3.08377653681e-09,1,3.08377653681e-09,0,3.08377653681e-09,0.9998540758332561,3.08377653681e-09,1.798429734653932e-05,3.08377653681e-09,1,3.08377653681e-09,1,3.08377653681e-09,4.131686556363698e-08
3.096750550667e-09,1,3.096750550667e-09,0,3.096750550667e-09,0.999998362877355,3.096750550667e-09,2.091931045457485e-07,3.096750550667e-09,1,3.096750550667e-09,1,3.096750550667e-09,-5.064903120219069e-08
