/BL (modelFiles=gpdk045.scs:ff) X,/BL (modelFiles=gpdk045.scs:ff) Y,/BLB (modelFiles=gpdk045.scs:ff) X,/BLB (modelFiles=gpdk045.scs:ff) Y,/Q (modelFiles=gpdk045.scs:ff) X,/Q (modelFiles=gpdk045.scs:ff) Y,/QB (modelFiles=gpdk045.scs:ff) X,/QB (modelFiles=gpdk045.scs:ff) Y,/VDD (modelFiles=gpdk045.scs:ff) X,/VDD (modelFiles=gpdk045.scs:ff) Y,/WL (modelFiles=gpdk045.scs:ff) X,/WL (modelFiles=gpdk045.scs:ff) Y,/V0/PLUS (modelFiles=gpdk045.scs:ff) X,/V0/PLUS (modelFiles=gpdk045.scs:ff) Y
6.000015638019999e-09,1.2,6.000015638019999e-09,0,6.000015638019999e-09,1.199881730390725,6.000015638019999e-09,-0.0001748043921566088,6.000015638019999e-09,1.2,6.000015638019999e-09,1.198123437499909,6.000015638019999e-09,-3.158663537026993e-06
6.000020850694e-09,1.2,6.000020850694e-09,0,6.000020850694e-09,1.199838934276005,6.000020850694e-09,-0.000240537453483979,6.000020850694e-09,1.2,6.000020850694e-09,1.197497916666546,6.000020850694e-09,-2.831089074634313e-06
6.000031276041e-09,1.2,6.000031276041e-09,0,6.000031276041e-09,1.199758120088862,6.000031276041e-09,-0.0003629555909866804,6.000031276041e-09,1.2,6.000031276041e-09,1.196246874999819,6.000031276041e-09,-2.749835670810739e-06
6.000052126735999e-09,1.2,6.000052126735999e-09,0,6.000052126735999e-09,1.199597066511585,6.000052126735999e-09,-0.0006063719034908079,6.000052126735999e-09,1.2,6.000052126735999e-09,1.193744791666365,6.000052126735999e-09,-2.766634162848693e-06
6.000093828125e-09,1.2,6.000093828125e-09,0,6.000093828125e-09,1.199283147200404,6.000093828125e-09,-0.001077375747221121,6.000093828125e-09,1.2,6.000093828125e-09,1.188740624999457,6.000093828125e-09,-2.688971450543576e-06
6.000177230902e-09,1.2,6.000177230902e-09,0,6.000177230902e-09,1.198681561714612,6.000177230902e-09,-0.00196607489912214,6.000177230902e-09,1.2,6.000177230902e-09,1.17873229166564,6.000177230902e-09,-2.643653967646186e-06
6.000344036457999e-09,1.2,6.000344036457999e-09,0,6.000344036457999e-09,1.197578476380011,6.000344036457999e-09,-0.003546136235854435,6.000344036457999e-09,1.2,6.000344036457999e-09,1.158715624998008,6.000344036457999e-09,-2.476428167235728e-06
6.000677647569e-09,1.2,6.000677647569e-09,0,6.000677647569e-09,1.195704959082132,6.000677647569e-09,-0.006067176292268251,6.000677647569e-09,1.2,6.000677647569e-09,1.118682291662743,6.000677647569e-09,-2.314530572464695e-06
6.001344869790999e-09,1.2,6.001344869790999e-09,0,6.001344869790999e-09,1.192924414242283,6.001344869790999e-09,-0.00937035323252426,6.001344869790999e-09,1.2,6.001344869790999e-09,1.038615624992212,6.001344869790999e-09,-2.088471504445111e-06
6.002679314236e-09,1.2,6.002679314236e-09,0,6.002679314236e-09,1.189554349425125,6.002679314236e-09,-0.0125966302097474,6.002679314236e-09,1.2,6.002679314236e-09,0.8784822916511511,6.002679314236e-09,-2.089653410001611e-06
6.004395118738e-09,1.2,6.004395118738e-09,0,6.004395118738e-09,1.187285401411518,6.004395118738e-09,-0.01445199421128083,6.004395118738e-09,1.2,6.004395118738e-09,0.6725857514009044,6.004395118738e-09,-2.196833195235394e-06
6.006748061446e-09,1.2,6.006748061446e-09,0,6.006748061446e-09,1.186052694748269,6.006748061446e-09,-0.01475429310616816,6.006748061446e-09,1.2,6.006748061446e-09,0.3902326264551085,6.006748061446e-09,-2.112310891997717e-06
6.008374030722999e-09,1.2,6.008374030722999e-09,0,6.008374030722999e-09,1.186399292910161,6.008374030722999e-09,-0.01196420354063467,6.008374030722999e-09,1.2,6.008374030722999e-09,0.1951163132275542,6.008374030722999e-09,-1.675137898984742e-06
6.01e-09,1.2,6.01e-09,0,6.01e-09,1.186597970570879,6.01e-09,-0.009331012123261045,6.01e-09,1.2,6.01e-09,0,6.01e-09,-2.073749281821424e-06
6.010001303167999e-09,1.2,6.010001303167999e-09,0,6.010001303167999e-09,1.18660313383222,6.010001303167999e-09,-0.009324741587245998,6.010001303167999e-09,1.2,6.010001303167999e-09,0,6.010001303167999e-09,-1.467645468637063e-06
6.010003909504999e-09,1.2,6.010003909504999e-09,0,6.010003909504999e-09,1.186617370549296,6.010003909504999e-09,-0.009307590992223629,6.010003909504999e-09,1.2,6.010003909504999e-09,0,6.010003909504999e-09,-4.725395499120475e-07
