/BL (modelFiles=gpdk045.scs:ff) X,/BL (modelFiles=gpdk045.scs:ff) Y,/BLB (modelFiles=gpdk045.scs:ff) X,/BLB (modelFiles=gpdk045.scs:ff) Y,/Q (modelFiles=gpdk045.scs:ff) X,/Q (modelFiles=gpdk045.scs:ff) Y,/QB (modelFiles=gpdk045.scs:ff) X,/QB (modelFiles=gpdk045.scs:ff) Y,/VDD (modelFiles=gpdk045.scs:ff) X,/VDD (modelFiles=gpdk045.scs:ff) Y,/WL (modelFiles=gpdk045.scs:ff) X,/WL (modelFiles=gpdk045.scs:ff) Y,/V0/PLUS (modelFiles=gpdk045.scs:ff) X,/V0/PLUS (modelFiles=gpdk045.scs:ff) Y
5.990093828125e-09,1.2,5.990093828125e-09,0,5.990093828125e-09,1.19931326450098,5.990093828125e-09,-0.001041462617861094,5.990093828125e-09,1.2,5.990093828125e-09,1.188740624999458,5.990093828125e-09,-2.90916592939111e-06
5.990177230901999e-09,1.2,5.990177230901999e-09,0,5.990177230901999e-09,1.198736357938427,5.990177230901999e-09,-0.001904658602606388,5.990177230901999e-09,1.2,5.990177230901999e-09,1.178732291665642,5.990177230901999e-09,-2.841771260000084e-06
5.990344036457999e-09,1.2,5.990344036457999e-09,0,5.990344036457999e-09,1.197675361477723,5.990344036457999e-09,-0.003445266083181857,5.990344036457999e-09,1.2,5.990344036457999e-09,1.158715624998011,5.990344036457999e-09,-2.659805948664765e-06
5.990677647568999e-09,1.2,5.990677647568999e-09,0,5.990677647568999e-09,1.195863417588627,5.990677647568999e-09,-0.005921470772299355,5.990677647568999e-09,1.2,5.990677647568999e-09,1.118682291662749,5.990677647568999e-09,-2.449293977144852e-06
5.991344869791e-09,1.2,5.991344869791e-09,0,5.991344869791e-09,1.193148084437191,5.991344869791e-09,-0.009209884713475539,5.991344869791e-09,1.2,5.991344869791e-09,1.038615624992225,5.991344869791e-09,-2.175439325393639e-06
5.992679314236e-09,1.2,5.992679314236e-09,0,5.992679314236e-09,1.189805033031205,5.992679314236e-09,-0.01249166513968609,5.992679314236e-09,1.2,5.992679314236e-09,0.8784822916511777,5.992679314236e-09,-2.112650830091892e-06
5.994435423102999e-09,1.2,5.994435423102999e-09,0,5.994435423102999e-09,1.187464681101297,5.994435423102999e-09,-0.01444439697112958,5.994435423102999e-09,1.2,5.994435423102999e-09,0.6677492275386787,5.994435423102999e-09,-2.210869950356882e-06
5.996832684883999e-09,1.2,5.996832684883999e-09,0,5.996832684883999e-09,1.186200975172687,5.996832684883999e-09,-0.01468017572633528,5.996832684883999e-09,1.2,5.996832684883999e-09,0.3800778138365877,5.996832684883999e-09,-2.072465701390647e-06
5.998416342441999e-09,1.2,5.998416342441999e-09,0,5.998416342441999e-09,1.186513297327455,5.998416342441999e-09,-0.01196179091586817,5.998416342441999e-09,1.2,5.998416342441999e-09,0.1900389069182937,5.998416342441999e-09,-1.625061951107255e-06
5.999999999999999e-09,1.2,5.999999999999999e-09,0,5.999999999999999e-09,1.186685819360605,5.999999999999999e-09,-0.009438428704799336,5.999999999999999e-09,1.2,5.999999999999999e-09,0,5.999999999999999e-09,-2.05588876877217e-06
